,participantId,format,duration_sec,task,confidence,difficulty
686,6784ff2095dd9b97e969b01f,jsonc,5.866,reading-task-tabular-4,7,1
687,6784ff2095dd9b97e969b01f,jsonc,7.457,reading-task-tabular-5,3,4
688,6784ff2095dd9b97e969b01f,jsonc,9.535,writing-task-tabular,2,6
689,6784ff2095dd9b97e969b01f,jsonc,7.38,modifying-task-tabular-1,5,3
690,6784ff2095dd9b97e969b01f,jsonc,6.527,modifying-task-tabular-2,5,3
691,6784ff2095dd9b97e969b01f,jsonc,7.969,modifying-task-tabular-3,4,3
692,6784ff2095dd9b97e969b01f,jsonc,8.358,modifying-task-tabular-4,5,4
693,67eff2b1a264260e948a4d14,xml,11.36,writing-task-NL,6,5
694,67eff2b1a264260e948a4d14,xml,8.428,reading-task-tabular-1,1,7
695,67eff2b1a264260e948a4d14,xml,7.104,reading-task-tabular-2,7,2
696,67eff2b1a264260e948a4d14,xml,4.273,reading-task-tabular-3,7,1
697,67eff2b1a264260e948a4d14,xml,3.251,reading-task-tabular-4,7,1
698,67eff2b1a264260e948a4d14,xml,2.809,reading-task-tabular-5,7,1
699,67eff2b1a264260e948a4d14,xml,7.605,writing-task-tabular,1,7
700,67eff2b1a264260e948a4d14,xml,6.292,modifying-task-tabular-1,1,7
701,67eff2b1a264260e948a4d14,xml,7.826,modifying-task-tabular-2,7,1
702,67eff2b1a264260e948a4d14,xml,4.234,modifying-task-tabular-3,7,1
703,67eff2b1a264260e948a4d14,xml,6.394,modifying-task-tabular-4,7,1
704,5ecc71c95c92c2000a9e9a19,jsonc,5.47,writing-task-NL,7,1
705,5ecc71c95c92c2000a9e9a19,jsonc,3.806,reading-task-tabular-1,7,1
706,5ecc71c95c92c2000a9e9a19,jsonc,2.685,reading-task-tabular-2,7,1
707,5ecc71c95c92c2000a9e9a19,jsonc,2.064,reading-task-tabular-3,7,1
708,5ecc71c95c92c2000a9e9a19,jsonc,1.892,reading-task-tabular-4,7,1
709,5ecc71c95c92c2000a9e9a19,jsonc,1.98,reading-task-tabular-5,7,1
710,5ecc71c95c92c2000a9e9a19,jsonc,3.558,writing-task-tabular,1,7
711,5ecc71c95c92c2000a9e9a19,jsonc,2.075,modifying-task-tabular-1,7,1
712,5ecc71c95c92c2000a9e9a19,jsonc,1.816,modifying-task-tabular-2,7,1
713,5ecc71c95c92c2000a9e9a19,jsonc,3.471,modifying-task-tabular-3,6,2
714,5ecc71c95c92c2000a9e9a19,jsonc,2.667,modifying-task-tabular-4,1,7
715,61267b828ead584bcf092e35,hjson,15.057,writing-task-NL,7,1
716,61267b828ead584bcf092e35,hjson,8.07,reading-task-tabular-1,7,1
717,61267b828ead584bcf092e35,hjson,4.736,reading-task-tabular-2,7,1
718,61267b828ead584bcf092e35,hjson,4.483,reading-task-tabular-3,7,1
719,61267b828ead584bcf092e35,hjson,5.899,reading-task-tabular-4,7,1
720,61267b828ead584bcf092e35,hjson,5.195,reading-task-tabular-5,7,2
721,61267b828ead584bcf092e35,hjson,8.53,writing-task-tabular,7,6
722,61267b828ead584bcf092e35,hjson,9.468,modifying-task-tabular-1,7,3
723,61267b828ead584bcf092e35,hjson,5.165,modifying-task-tabular-2,7,1
724,61267b828ead584bcf092e35,hjson,14.704,modifying-task-tabular-3,3,4
725,61267b828ead584bcf092e35,hjson,7.236,modifying-task-tabular-4,7,7
726,6501c0a2e788b5556c24569d,xml,9.747,writing-task-NL,6,4
727,6501c0a2e788b5556c24569d,xml,7.634,reading-task-tabular-1,6,6
728,6501c0a2e788b5556c24569d,xml,6.024,reading-task-tabular-2,6,5
729,6501c0a2e788b5556c24569d,xml,6.691,reading-task-tabular-3,6,6
730,6501c0a2e788b5556c24569d,xml,4.466,reading-task-tabular-4,6,6
731,6501c0a2e788b5556c24569d,xml,6.374,reading-task-tabular-5,6,6
732,6501c0a2e788b5556c24569d,xml,8.678,writing-task-tabular,5,6
733,6501c0a2e788b5556c24569d,xml,7.867,modifying-task-tabular-1,5,5
734,6501c0a2e788b5556c24569d,xml,5.131,modifying-task-tabular-2,6,6
735,6501c0a2e788b5556c24569d,xml,7.156,modifying-task-tabular-3,6,6
736,6501c0a2e788b5556c24569d,xml,3.842,modifying-task-tabular-4,6,6
737,637d8ca00150ac6e71a34ec9,yaml,11.27,writing-task-NL,7,1
738,637d8ca00150ac6e71a34ec9,yaml,14.789,reading-task-tabular-1,2,6
739,637d8ca00150ac6e71a34ec9,yaml,10.989,reading-task-tabular-2,7,1
740,637d8ca00150ac6e71a34ec9,yaml,6.834,reading-task-tabular-3,7,1
741,637d8ca00150ac6e71a34ec9,yaml,4.65,reading-task-tabular-4,7,1
742,637d8ca00150ac6e71a34ec9,yaml,12.906,reading-task-tabular-5,6,3
743,637d8ca00150ac6e71a34ec9,yaml,8.451,writing-task-tabular,1,7
744,637d8ca00150ac6e71a34ec9,yaml,6.899,modifying-task-tabular-1,1,7
745,637d8ca00150ac6e71a34ec9,yaml,7.629,modifying-task-tabular-2,6,2
746,637d8ca00150ac6e71a34ec9,yaml,7.773,modifying-task-tabular-3,1,7
747,637d8ca00150ac6e71a34ec9,yaml,7.412,modifying-task-tabular-4,1,7
748,67cb01a82dda2577eb6ee320,json,16.516,writing-task-NL,6,2
749,67cb01a82dda2577eb6ee320,json,6.198,reading-task-tabular-1,6,3
750,67cb01a82dda2577eb6ee320,json,4.189,reading-task-tabular-2,6,2
751,67cb01a82dda2577eb6ee320,json,3.08,reading-task-tabular-3,6,2
752,67cb01a82dda2577eb6ee320,json,3.741,reading-task-tabular-4,7,2
753,67cb01a82dda2577eb6ee320,json,2.373,reading-task-tabular-5,7,2
754,67cb01a82dda2577eb6ee320,json,7.172,writing-task-tabular,6,2
755,67cb01a82dda2577eb6ee320,json,4.89,modifying-task-tabular-1,6,2
756,67cb01a82dda2577eb6ee320,json,5.591,modifying-task-tabular-2,6,2
757,67cb01a82dda2577eb6ee320,json,2.714,modifying-task-tabular-3,6,2
758,67cb01a82dda2577eb6ee320,json,5.751,modifying-task-tabular-4,6,2
759,67e17bac09359e09118892b4,json5,17.14,writing-task-NL,3,7
760,67e17bac09359e09118892b4,json5,6.087,reading-task-tabular-1,1,1
761,67e17bac09359e09118892b4,json5,2.959,reading-task-tabular-2,1,1
762,67e17bac09359e09118892b4,json5,6.615,reading-task-tabular-3,4,4
763,67e17bac09359e09118892b4,json5,4.631,reading-task-tabular-4,1,1
764,67e17bac09359e09118892b4,json5,8.354,reading-task-tabular-5,2,6
765,67e17bac09359e09118892b4,json5,9.209,writing-task-tabular,2,1
766,67e17bac09359e09118892b4,json5,5.835,modifying-task-tabular-1,7,7
767,67e17bac09359e09118892b4,json5,5.413,modifying-task-tabular-2,1,1
768,67e17bac09359e09118892b4,json5,3.172,modifying-task-tabular-3,1,1
769,67e17bac09359e09118892b4,json5,8.307,modifying-task-tabular-4,5,5
770,6606b31155457e4f162ecf5a,json5,9.905,writing-task-NL,7,3
771,6606b31155457e4f162ecf5a,json5,8.655,reading-task-tabular-1,7,2
772,6606b31155457e4f162ecf5a,json5,4.401,reading-task-tabular-2,7,3
773,6606b31155457e4f162ecf5a,json5,4.939,reading-task-tabular-3,7,4
774,6606b31155457e4f162ecf5a,json5,7.507,reading-task-tabular-4,7,2
775,6606b31155457e4f162ecf5a,json5,4.529,reading-task-tabular-5,7,3
776,6606b31155457e4f162ecf5a,json5,7.321,writing-task-tabular,7,6
777,6606b31155457e4f162ecf5a,json5,4.894,modifying-task-tabular-1,6,4
778,6606b31155457e4f162ecf5a,json5,4.303,modifying-task-tabular-2,7,5
779,6606b31155457e4f162ecf5a,json5,5.172,modifying-task-tabular-3,7,3
780,6606b31155457e4f162ecf5a,json5,4.893,modifying-task-tabular-4,7,6
781,63e5b3e89a3823139cb9d35e,toml,6.077,writing-task-NL,7,1
782,63e5b3e89a3823139cb9d35e,toml,5.34,reading-task-tabular-1,4,5
783,63e5b3e89a3823139cb9d35e,toml,4.114,reading-task-tabular-2,6,2
784,63e5b3e89a3823139cb9d35e,toml,2.614,reading-task-tabular-3,6,6
785,63e5b3e89a3823139cb9d35e,toml,3.069,reading-task-tabular-4,7,7
786,63e5b3e89a3823139cb9d35e,toml,4.521,reading-task-tabular-5,6,6
787,63e5b3e89a3823139cb9d35e,toml,5.285,writing-task-tabular,7,6
788,63e5b3e89a3823139cb9d35e,toml,10.612,modifying-task-tabular-1,5,6
789,63e5b3e89a3823139cb9d35e,toml,4.19,modifying-task-tabular-2,7,1
790,63e5b3e89a3823139cb9d35e,toml,3.817,modifying-task-tabular-3,7,1
791,63e5b3e89a3823139cb9d35e,toml,3.461,modifying-task-tabular-4,4,4
792,66bb6b7e0ccbed81f3ed30a8,xml,10.403,writing-task-NL,2,4
793,66bb6b7e0ccbed81f3ed30a8,xml,6.541,reading-task-tabular-1,1,7
794,66bb6b7e0ccbed81f3ed30a8,xml,7.387,reading-task-tabular-2,2,6
795,66bb6b7e0ccbed81f3ed30a8,xml,4.284,reading-task-tabular-3,2,6
796,66bb6b7e0ccbed81f3ed30a8,xml,7.907,reading-task-tabular-4,5,3
797,66bb6b7e0ccbed81f3ed30a8,xml,4.826,reading-task-tabular-5,1,7
798,66bb6b7e0ccbed81f3ed30a8,xml,5.489,writing-task-tabular,1,7
799,66bb6b7e0ccbed81f3ed30a8,xml,3.941,modifying-task-tabular-1,3,5
800,66bb6b7e0ccbed81f3ed30a8,xml,6.722,modifying-task-tabular-2,2,6
801,66bb6b7e0ccbed81f3ed30a8,xml,3.412,modifying-task-tabular-3,1,7
802,66bb6b7e0ccbed81f3ed30a8,xml,4.493,modifying-task-tabular-4,1,7
803,6753746b1f8827e2bd586bf0,xml,9.572,writing-task-NL,7,1
804,6753746b1f8827e2bd586bf0,xml,7.164,reading-task-tabular-1,7,1
805,6753746b1f8827e2bd586bf0,xml,5.29,reading-task-tabular-2,6,3
806,6753746b1f8827e2bd586bf0,xml,7.466,reading-task-tabular-3,1,7
807,6753746b1f8827e2bd586bf0,xml,5.934,reading-task-tabular-4,7,1
808,6753746b1f8827e2bd586bf0,xml,6.218,reading-task-tabular-5,1,5
809,6753746b1f8827e2bd586bf0,xml,6.693,writing-task-tabular,1,7
810,6753746b1f8827e2bd586bf0,xml,7.457,modifying-task-tabular-1,3,6
811,6753746b1f8827e2bd586bf0,xml,5.31,modifying-task-tabular-2,6,6
812,6753746b1f8827e2bd586bf0,xml,5.169,modifying-task-tabular-3,2,3
813,6753746b1f8827e2bd586bf0,xml,5.491,modifying-task-tabular-4,1,7
814,67cd944859dabbd1d4552d39,json,9.584,writing-task-NL,7,2
815,67cd944859dabbd1d4552d39,json,9.227,reading-task-tabular-1,7,6
816,67cd944859dabbd1d4552d39,json,8.001,reading-task-tabular-2,6,3
817,67cd944859dabbd1d4552d39,json,6.333,reading-task-tabular-3,6,3
818,67cd944859dabbd1d4552d39,json,3.309,reading-task-tabular-4,7,1
819,67cd944859dabbd1d4552d39,json,2.679,reading-task-tabular-5,7,1
820,67cd944859dabbd1d4552d39,json,6.947,writing-task-tabular,5,5
821,67cd944859dabbd1d4552d39,json,5.431,modifying-task-tabular-1,6,2
822,67cd944859dabbd1d4552d39,json,3.37,modifying-task-tabular-2,6,2
823,67cd944859dabbd1d4552d39,json,4.445,modifying-task-tabular-3,6,2
824,67cd944859dabbd1d4552d39,json,9.269,modifying-task-tabular-4,3,5
825,57c357770e6a1f00015f6038,json,5.6,writing-task-NL,7,1
826,57c357770e6a1f00015f6038,json,7.625,reading-task-tabular-1,7,5
827,57c357770e6a1f00015f6038,json,3.306,reading-task-tabular-2,7,6
828,57c357770e6a1f00015f6038,json,3.913,reading-task-tabular-3,7,6
829,57c357770e6a1f00015f6038,json,4.379,reading-task-tabular-4,7,3
830,57c357770e6a1f00015f6038,json,4.149,reading-task-tabular-5,7,3
831,57c357770e6a1f00015f6038,json,8.613,writing-task-tabular,3,7
832,57c357770e6a1f00015f6038,json,7.108,modifying-task-tabular-1,4,6
833,57c357770e6a1f00015f6038,json,3.902,modifying-task-tabular-2,4,5
834,57c357770e6a1f00015f6038,json,5.22,modifying-task-tabular-3,2,6
835,57c357770e6a1f00015f6038,json,4.23,modifying-task-tabular-4,1,7
836,67d188bcc201cc08eac23f92,json5,8.539,writing-task-NL,7,1
837,67d188bcc201cc08eac23f92,json5,7.87,reading-task-tabular-1,7,4
838,67d188bcc201cc08eac23f92,json5,8.518,reading-task-tabular-2,7,4
839,67d188bcc201cc08eac23f92,json5,6.664,reading-task-tabular-3,7,4
840,67d188bcc201cc08eac23f92,json5,10.578,reading-task-tabular-4,6,4
841,67d188bcc201cc08eac23f92,json5,5.97,reading-task-tabular-5,6,7
842,67d188bcc201cc08eac23f92,json5,7.029,writing-task-tabular,4,7
843,67d188bcc201cc08eac23f92,json5,6.096,modifying-task-tabular-1,5,7
844,67d188bcc201cc08eac23f92,json5,7.399,modifying-task-tabular-2,7,6
845,67d188bcc201cc08eac23f92,json5,5.921,modifying-task-tabular-3,5,6
846,67d188bcc201cc08eac23f92,json5,7.479,modifying-task-tabular-4,3,7
847,67f3619e16d4ca195fbd1bd0,yaml,9.762,writing-task-NL,6,3
848,67f3619e16d4ca195fbd1bd0,yaml,10.086,reading-task-tabular-1,7,3
849,67f3619e16d4ca195fbd1bd0,yaml,4.121,reading-task-tabular-2,7,2
850,67f3619e16d4ca195fbd1bd0,yaml,6.481,reading-task-tabular-3,7,2
851,67f3619e16d4ca195fbd1bd0,yaml,4.904,reading-task-tabular-4,7,3
852,67f3619e16d4ca195fbd1bd0,yaml,3.794,reading-task-tabular-5,7,2
853,67f3619e16d4ca195fbd1bd0,yaml,6.675,writing-task-tabular,7,4
854,67f3619e16d4ca195fbd1bd0,yaml,6.104,modifying-task-tabular-1,7,1
855,67f3619e16d4ca195fbd1bd0,yaml,5.252,modifying-task-tabular-2,7,1
856,67f3619e16d4ca195fbd1bd0,yaml,5.468,modifying-task-tabular-3,7,2
857,67f3619e16d4ca195fbd1bd0,yaml,6.891,modifying-task-tabular-4,7,4
858,66781db404eab5e142f849d9,jsonc,12.674,writing-task-NL,6,1
859,66781db404eab5e142f849d9,jsonc,32.952,reading-task-tabular-1,2,3
860,66781db404eab5e142f849d9,jsonc,6.768,reading-task-tabular-2,5,3
861,66781db404eab5e142f849d9,jsonc,7.748,reading-task-tabular-3,6,2
862,66781db404eab5e142f849d9,jsonc,6.499,reading-task-tabular-4,7,1
863,66781db404eab5e142f849d9,jsonc,9.104,reading-task-tabular-5,6,2
864,66781db404eab5e142f849d9,jsonc,12.01,writing-task-tabular,3,6
865,66781db404eab5e142f849d9,jsonc,9.517,modifying-task-tabular-1,5,3
866,66781db404eab5e142f849d9,jsonc,6.157,modifying-task-tabular-2,7,1
867,66781db404eab5e142f849d9,jsonc,5.765,modifying-task-tabular-3,6,2
868,66781db404eab5e142f849d9,jsonc,5.536,modifying-task-tabular-4,2,3
869,667c2175b570aa694ce2f63c,toml,9.215,writing-task-NL,6,2
870,667c2175b570aa694ce2f63c,toml,12.506,reading-task-tabular-1,5,4
871,667c2175b570aa694ce2f63c,toml,6.419,reading-task-tabular-2,6,2
872,667c2175b570aa694ce2f63c,toml,4.377,reading-task-tabular-3,6,2
873,667c2175b570aa694ce2f63c,toml,3.246,reading-task-tabular-4,6,3
874,667c2175b570aa694ce2f63c,toml,4.653,reading-task-tabular-5,6,5
875,667c2175b570aa694ce2f63c,toml,9.979,writing-task-tabular,1,7
876,667c2175b570aa694ce2f63c,toml,12.291,modifying-task-tabular-1,6,4
877,667c2175b570aa694ce2f63c,toml,5.407,modifying-task-tabular-2,6,4
878,667c2175b570aa694ce2f63c,toml,5.465,modifying-task-tabular-3,6,4
879,667c2175b570aa694ce2f63c,toml,5.024,modifying-task-tabular-4,6,6
880,67d1283c8f6169900d0072d2,yaml,16.984,writing-task-NL,6,3
881,67d1283c8f6169900d0072d2,yaml,10.206,reading-task-tabular-1,7,1
882,67d1283c8f6169900d0072d2,yaml,8.536,reading-task-tabular-2,5,4
883,67d1283c8f6169900d0072d2,yaml,9.936,reading-task-tabular-3,2,5
884,67d1283c8f6169900d0072d2,yaml,4.236,reading-task-tabular-4,4,4
885,67d1283c8f6169900d0072d2,yaml,5.531,reading-task-tabular-5,7,2
886,67d1283c8f6169900d0072d2,yaml,7.245,writing-task-tabular,1,7
887,67d1283c8f6169900d0072d2,yaml,7.868,modifying-task-tabular-1,2,6
888,67d1283c8f6169900d0072d2,yaml,7.836,modifying-task-tabular-2,3,3
889,67d1283c8f6169900d0072d2,yaml,7.161,modifying-task-tabular-3,1,7
890,67d1283c8f6169900d0072d2,yaml,12.085,modifying-task-tabular-4,2,4
891,5f29eff59714081a3594a331,json,10.189,writing-task-NL,7,2
892,5f29eff59714081a3594a331,json,12.384,reading-task-tabular-1,6,4
893,5f29eff59714081a3594a331,json,5.656,reading-task-tabular-2,7,1
894,5f29eff59714081a3594a331,json,5.266,reading-task-tabular-3,7,1
895,5f29eff59714081a3594a331,json,12.139,reading-task-tabular-4,7,1
896,5f29eff59714081a3594a331,json,4.65,reading-task-tabular-5,7,2
897,5f29eff59714081a3594a331,json,6.887,writing-task-tabular,4,6
898,5f29eff59714081a3594a331,json,6.38,modifying-task-tabular-1,5,4
899,5f29eff59714081a3594a331,json,4.792,modifying-task-tabular-2,6,2
900,5f29eff59714081a3594a331,json,5.398,modifying-task-tabular-3,6,2
901,5f29eff59714081a3594a331,json,6.939,modifying-task-tabular-4,4,4
902,65be552ceed6a0595fa1feb5,json,7.541,writing-task-NL,7,1
903,65be552ceed6a0595fa1feb5,json,8.037,reading-task-tabular-1,5,5
904,65be552ceed6a0595fa1feb5,json,5.194,reading-task-tabular-2,6,3
905,65be552ceed6a0595fa1feb5,json,20.41,reading-task-tabular-3,6,5
906,65be552ceed6a0595fa1feb5,json,5.725,reading-task-tabular-4,3,6
907,65be552ceed6a0595fa1feb5,json,6.761,reading-task-tabular-5,3,6
908,65be552ceed6a0595fa1feb5,json,4.667,writing-task-tabular,1,7
909,65be552ceed6a0595fa1feb5,json,4.896,modifying-task-tabular-1,7,1
910,65be552ceed6a0595fa1feb5,json,5.536,modifying-task-tabular-2,7,1
911,65be552ceed6a0595fa1feb5,json,5.701,modifying-task-tabular-3,6,3
912,65be552ceed6a0595fa1feb5,json,5.736,modifying-task-tabular-4,4,6
913,6577a27da9f5297d49f38e6f,hjson,13.292,writing-task-NL,5,4
914,6577a27da9f5297d49f38e6f,hjson,9.07,reading-task-tabular-1,7,2
915,6577a27da9f5297d49f38e6f,hjson,3.766,reading-task-tabular-2,7,3
916,6577a27da9f5297d49f38e6f,hjson,2.801,reading-task-tabular-3,7,2
917,6577a27da9f5297d49f38e6f,hjson,4.84,reading-task-tabular-4,7,1
918,6577a27da9f5297d49f38e6f,hjson,4.424,reading-task-tabular-5,6,3
919,6577a27da9f5297d49f38e6f,hjson,11.273,writing-task-tabular,4,7
920,6577a27da9f5297d49f38e6f,hjson,8.103,modifying-task-tabular-1,6,2
921,6577a27da9f5297d49f38e6f,hjson,7.366,modifying-task-tabular-2,6,2
922,6577a27da9f5297d49f38e6f,hjson,4.786,modifying-task-tabular-3,6,2
923,6577a27da9f5297d49f38e6f,hjson,9.439,modifying-task-tabular-4,5,5
924,67eefd0739d752c54dd52686,toml,24.633,writing-task-NL,7,1
925,67eefd0739d752c54dd52686,toml,8.924,reading-task-tabular-1,6,1
926,67eefd0739d752c54dd52686,toml,4.084,reading-task-tabular-2,6,2
927,67eefd0739d752c54dd52686,toml,5.034,reading-task-tabular-3,7,2
928,67eefd0739d752c54dd52686,toml,4.701,reading-task-tabular-4,7,2
929,67eefd0739d752c54dd52686,toml,6.039,reading-task-tabular-5,7,1
930,67eefd0739d752c54dd52686,toml,9.686,writing-task-tabular,5,4
931,67eefd0739d752c54dd52686,toml,6.969,modifying-task-tabular-1,6,2
932,67eefd0739d752c54dd52686,toml,7.241,modifying-task-tabular-2,6,1
933,67eefd0739d752c54dd52686,toml,6.263,modifying-task-tabular-3,6,2
934,67eefd0739d752c54dd52686,toml,4.71,modifying-task-tabular-4,7,2
935,67e12acb51605ac16c227598,jsonc,15.227,writing-task-NL,7,2
936,67e12acb51605ac16c227598,jsonc,7.585,reading-task-tabular-1,7,7
937,67e12acb51605ac16c227598,jsonc,4.695,reading-task-tabular-2,7,6
938,67e12acb51605ac16c227598,jsonc,4.452,reading-task-tabular-3,6,7
939,67e12acb51605ac16c227598,jsonc,6.829,reading-task-tabular-4,7,5
940,67e12acb51605ac16c227598,jsonc,4.744,reading-task-tabular-5,7,7
941,67e12acb51605ac16c227598,jsonc,3.309,writing-task-tabular,7,7
942,67e12acb51605ac16c227598,jsonc,3.717,modifying-task-tabular-1,6,7
943,67e12acb51605ac16c227598,jsonc,7.123,modifying-task-tabular-2,7,5
944,67e12acb51605ac16c227598,jsonc,4.922,modifying-task-tabular-3,7,7
945,67e12acb51605ac16c227598,jsonc,2.979,modifying-task-tabular-4,7,7
946,67d9788747176969d8d0fa1d,hjson,17.882,writing-task-NL,7,1
947,67d9788747176969d8d0fa1d,hjson,16.26,reading-task-tabular-1,6,3
948,67d9788747176969d8d0fa1d,hjson,10.46,reading-task-tabular-2,6,2
949,67d9788747176969d8d0fa1d,hjson,8.858,reading-task-tabular-3,6,2
950,67d9788747176969d8d0fa1d,hjson,5.911,reading-task-tabular-4,7,1
951,67d9788747176969d8d0fa1d,hjson,7.68,reading-task-tabular-5,6,1
952,67d9788747176969d8d0fa1d,hjson,11.563,writing-task-tabular,2,6
953,67d9788747176969d8d0fa1d,hjson,8.89,modifying-task-tabular-1,7,1
954,67d9788747176969d8d0fa1d,hjson,9.12,modifying-task-tabular-2,6,1
955,67d9788747176969d8d0fa1d,hjson,5.903,modifying-task-tabular-3,6,3
956,67d9788747176969d8d0fa1d,hjson,6.25,modifying-task-tabular-4,5,3
957,669a84e18da4349ece0ea67c,xml,12.144,writing-task-NL,7,1
958,669a84e18da4349ece0ea67c,xml,7.293,reading-task-tabular-1,4,4
959,669a84e18da4349ece0ea67c,xml,23.593,reading-task-tabular-2,5,3
960,669a84e18da4349ece0ea67c,xml,7.822,reading-task-tabular-3,5,3
961,669a84e18da4349ece0ea67c,xml,4.309,reading-task-tabular-4,7,1
962,669a84e18da4349ece0ea67c,xml,5.306,reading-task-tabular-5,5,3
963,669a84e18da4349ece0ea67c,xml,7.062,writing-task-tabular,4,5
964,669a84e18da4349ece0ea67c,xml,7.288,modifying-task-tabular-1,5,3
965,669a84e18da4349ece0ea67c,xml,3.825,modifying-task-tabular-2,6,2
966,669a84e18da4349ece0ea67c,xml,3.84,modifying-task-tabular-3,7,1
967,669a84e18da4349ece0ea67c,xml,4.88,modifying-task-tabular-4,6,2
968,67d548b5aa5737666a77a6d2,json5,30.822,writing-task-NL,7,1
969,67d548b5aa5737666a77a6d2,json5,25.912,reading-task-tabular-1,7,2
970,67d548b5aa5737666a77a6d2,json5,8.506,reading-task-tabular-2,7,1
971,67d548b5aa5737666a77a6d2,json5,6.231,reading-task-tabular-3,7,1
972,67d548b5aa5737666a77a6d2,json5,5.175,reading-task-tabular-4,7,1
973,67d548b5aa5737666a77a6d2,json5,5.834,reading-task-tabular-5,7,1
974,67d548b5aa5737666a77a6d2,json5,8.018,writing-task-tabular,1,7
975,67d548b5aa5737666a77a6d2,json5,5.879,modifying-task-tabular-1,7,1
976,67d548b5aa5737666a77a6d2,json5,6.235,modifying-task-tabular-2,7,1
977,67d548b5aa5737666a77a6d2,json5,4.171,modifying-task-tabular-3,7,1
978,67d548b5aa5737666a77a6d2,json5,7.066,modifying-task-tabular-4,1,7
979,67ab57e88fd0774428bd1f32,xml,13.677,writing-task-NL,1,4
980,67ab57e88fd0774428bd1f32,xml,12.18,reading-task-tabular-1,5,6
981,67ab57e88fd0774428bd1f32,xml,7.419,reading-task-tabular-2,4,5
982,67ab57e88fd0774428bd1f32,xml,7.414,reading-task-tabular-3,5,4
983,67ab57e88fd0774428bd1f32,xml,5.908,reading-task-tabular-4,5,5
984,67ab57e88fd0774428bd1f32,xml,5.582,reading-task-tabular-5,4,6
985,67ab57e88fd0774428bd1f32,xml,4.599,writing-task-tabular,4,5
986,67ab57e88fd0774428bd1f32,xml,42.74,modifying-task-tabular-1,6,6
987,67ab57e88fd0774428bd1f32,xml,6.029,modifying-task-tabular-2,5,5
988,67ab57e88fd0774428bd1f32,xml,4.636,modifying-task-tabular-3,7,7
989,67ab57e88fd0774428bd1f32,xml,21.396,modifying-task-tabular-4,5,6
990,667983594f7d5d70a78c6e5a,json,15.186,writing-task-NL,7,1
991,667983594f7d5d70a78c6e5a,json,5.351,reading-task-tabular-1,7,1
992,667983594f7d5d70a78c6e5a,json,5.814,reading-task-tabular-2,5,4
993,667983594f7d5d70a78c6e5a,json,3.968,reading-task-tabular-3,7,1
994,667983594f7d5d70a78c6e5a,json,2.635,reading-task-tabular-4,7,1
995,667983594f7d5d70a78c6e5a,json,6.048,reading-task-tabular-5,4,5
996,667983594f7d5d70a78c6e5a,json,8.671,writing-task-tabular,2,7
997,667983594f7d5d70a78c6e5a,json,8.335,modifying-task-tabular-1,4,4
998,667983594f7d5d70a78c6e5a,json,4.87,modifying-task-tabular-2,2,6
999,667983594f7d5d70a78c6e5a,json,3.973,modifying-task-tabular-3,5,4
1000,667983594f7d5d70a78c6e5a,json,5.812,modifying-task-tabular-4,2,5
1001,67f913a9b5c79e960807c7e3,yaml,5.197,writing-task-NL,7,1
1002,67f913a9b5c79e960807c7e3,yaml,7.605,reading-task-tabular-1,7,1
1003,67f913a9b5c79e960807c7e3,yaml,3.815,reading-task-tabular-2,7,1
1004,67f913a9b5c79e960807c7e3,yaml,7.941,reading-task-tabular-3,7,2
1005,67f913a9b5c79e960807c7e3,yaml,8.65,reading-task-tabular-4,7,1
1006,67f913a9b5c79e960807c7e3,yaml,7.526,reading-task-tabular-5,3,4
1007,67f913a9b5c79e960807c7e3,yaml,8.408,writing-task-tabular,2,6
1008,67f913a9b5c79e960807c7e3,yaml,4.84,modifying-task-tabular-1,6,5
1009,67f913a9b5c79e960807c7e3,yaml,7.455,modifying-task-tabular-2,6,3
1010,67f913a9b5c79e960807c7e3,yaml,6.515,modifying-task-tabular-3,5,4
1011,67f913a9b5c79e960807c7e3,yaml,10.229,modifying-task-tabular-4,3,6
1012,672003022f1b667a20157c45,yaml,10.741,writing-task-NL,7,1
1013,672003022f1b667a20157c45,yaml,13.055,reading-task-tabular-1,7,3
1014,672003022f1b667a20157c45,yaml,4.517,reading-task-tabular-2,7,1
1015,672003022f1b667a20157c45,yaml,2.672,reading-task-tabular-3,7,1
1016,672003022f1b667a20157c45,yaml,3.308,reading-task-tabular-4,7,1
1017,672003022f1b667a20157c45,yaml,2.72,reading-task-tabular-5,7,1
1018,672003022f1b667a20157c45,yaml,6.698,writing-task-tabular,2,6
1019,672003022f1b667a20157c45,yaml,3.198,modifying-task-tabular-1,6,2
1020,672003022f1b667a20157c45,yaml,2.999,modifying-task-tabular-2,6,1
1021,672003022f1b667a20157c45,yaml,2.576,modifying-task-tabular-3,7,1
1022,672003022f1b667a20157c45,yaml,3.227,modifying-task-tabular-4,7,1
1023,671b65fe04c301eb14263ba5,toml,12.251,writing-task-NL,7,1
1024,671b65fe04c301eb14263ba5,toml,7.731,reading-task-tabular-1,6,2
1025,671b65fe04c301eb14263ba5,toml,6.502,reading-task-tabular-2,7,1
1026,671b65fe04c301eb14263ba5,toml,8.169,reading-task-tabular-3,7,2
1027,671b65fe04c301eb14263ba5,toml,5.455,reading-task-tabular-4,7,1
1028,671b65fe04c301eb14263ba5,toml,5.988,reading-task-tabular-5,7,1
1029,671b65fe04c301eb14263ba5,toml,9.217,writing-task-tabular,3,5
