,participantId,format,duration_sec,task,confidence,difficulty
719,62d7fef5538b81f205ba4656,xml,2.796,reading-task-config-4,7,1
720,62d7fef5538b81f205ba4656,xml,2.654,reading-task-config-5,7,1
721,62d7fef5538b81f205ba4656,xml,3.772,writing-task-config,5,3
722,62d7fef5538b81f205ba4656,xml,6.542,modifying-task-config-1,4,5
723,62d7fef5538b81f205ba4656,xml,3.287,modifying-task-config-2,5,2
724,62d7fef5538b81f205ba4656,xml,3.119,modifying-task-config-3,7,1
725,62d7fef5538b81f205ba4656,xml,4.533,modifying-task-config-4,5,1
726,67caa7fe00179edfb74d3e1a,json5,13.551,writing-task-NL,7,1
727,67caa7fe00179edfb74d3e1a,json5,12.433,reading-task-config-1,6,5
728,67caa7fe00179edfb74d3e1a,json5,15.204,reading-task-config-2,5,3
729,67caa7fe00179edfb74d3e1a,json5,19.562,reading-task-config-3,5,2
730,67caa7fe00179edfb74d3e1a,json5,9.453,reading-task-config-4,5,3
731,67caa7fe00179edfb74d3e1a,json5,10.318,reading-task-config-5,4,3
732,67caa7fe00179edfb74d3e1a,json5,39.825,writing-task-config,3,6
733,67caa7fe00179edfb74d3e1a,json5,9.988,modifying-task-config-1,2,4
734,67caa7fe00179edfb74d3e1a,json5,8.115,modifying-task-config-2,4,4
735,67caa7fe00179edfb74d3e1a,json5,9.704,modifying-task-config-3,1,7
736,67caa7fe00179edfb74d3e1a,json5,7.192,modifying-task-config-4,2,4
737,65fae23bd06ae76bcc297e8b,hjson,10.013,writing-task-NL,6,3
738,65fae23bd06ae76bcc297e8b,hjson,8.635,reading-task-config-1,6,5
739,65fae23bd06ae76bcc297e8b,hjson,10.572,reading-task-config-2,6,4
740,65fae23bd06ae76bcc297e8b,hjson,6.137,reading-task-config-3,7,3
741,65fae23bd06ae76bcc297e8b,hjson,8.017,reading-task-config-4,6,6
742,65fae23bd06ae76bcc297e8b,hjson,5.221,reading-task-config-5,6,3
743,65fae23bd06ae76bcc297e8b,hjson,10.409,writing-task-config,5,7
744,65fae23bd06ae76bcc297e8b,hjson,11.378,modifying-task-config-1,5,6
745,65fae23bd06ae76bcc297e8b,hjson,8.91,modifying-task-config-2,5,7
746,65fae23bd06ae76bcc297e8b,hjson,8.002,modifying-task-config-3,5,5
747,65fae23bd06ae76bcc297e8b,hjson,5.696,modifying-task-config-4,3,7
748,67f4ea448eb6a2b293c1f2fc,json,6.588,writing-task-NL,1,1
749,67f4ea448eb6a2b293c1f2fc,json,11.481,reading-task-config-1,6,2
750,67f4ea448eb6a2b293c1f2fc,json,5.909,reading-task-config-2,6,2
751,67f4ea448eb6a2b293c1f2fc,json,7.19,reading-task-config-3,5,3
752,67f4ea448eb6a2b293c1f2fc,json,8.294,reading-task-config-4,5,4
753,67f4ea448eb6a2b293c1f2fc,json,8.621,reading-task-config-5,5,3
754,67f4ea448eb6a2b293c1f2fc,json,8.211,writing-task-config,3,7
755,67f4ea448eb6a2b293c1f2fc,json,5.955,modifying-task-config-1,1,6
756,67f4ea448eb6a2b293c1f2fc,json,7.727,modifying-task-config-2,6,2
757,67f4ea448eb6a2b293c1f2fc,json,17.018,modifying-task-config-3,4,4
758,67f4ea448eb6a2b293c1f2fc,json,5.312,modifying-task-config-4,1,7
759,65f4ab7884f8411c9e11a34e,json5,6.173,writing-task-NL,7,2
760,65f4ab7884f8411c9e11a34e,json5,7.787,reading-task-config-1,5,5
761,65f4ab7884f8411c9e11a34e,json5,5.004,reading-task-config-2,5,6
762,65f4ab7884f8411c9e11a34e,json5,3.709,reading-task-config-3,6,3
763,65f4ab7884f8411c9e11a34e,json5,3.659,reading-task-config-4,4,5
764,65f4ab7884f8411c9e11a34e,json5,3.49,reading-task-config-5,5,3
765,65f4ab7884f8411c9e11a34e,json5,4.747,writing-task-config,2,7
766,65f4ab7884f8411c9e11a34e,json5,4.66,modifying-task-config-1,6,3
767,65f4ab7884f8411c9e11a34e,json5,4.171,modifying-task-config-2,4,5
768,65f4ab7884f8411c9e11a34e,json5,9.956,modifying-task-config-3,4,3
769,65f4ab7884f8411c9e11a34e,json5,3.295,modifying-task-config-4,4,4
770,611d0afbb2a19acfd012545b,toml,7.456,writing-task-NL,7,1
771,611d0afbb2a19acfd012545b,toml,6.354,reading-task-config-1,7,1
772,611d0afbb2a19acfd012545b,toml,8.171,reading-task-config-2,7,1
773,611d0afbb2a19acfd012545b,toml,7.619,reading-task-config-3,5,3
774,611d0afbb2a19acfd012545b,toml,7.434,reading-task-config-4,3,7
775,611d0afbb2a19acfd012545b,toml,4.532,reading-task-config-5,7,1
776,611d0afbb2a19acfd012545b,toml,12.015,writing-task-config,1,7
777,611d0afbb2a19acfd012545b,toml,12.168,modifying-task-config-1,6,1
778,611d0afbb2a19acfd012545b,toml,7.623,modifying-task-config-2,5,3
779,611d0afbb2a19acfd012545b,toml,5.749,modifying-task-config-3,5,3
780,611d0afbb2a19acfd012545b,toml,8.301,modifying-task-config-4,1,7
781,67406c1303bd39d206ff2b50,xml,35.442,writing-task-NL,7,2
782,67406c1303bd39d206ff2b50,xml,14.125,reading-task-config-1,6,4
783,67406c1303bd39d206ff2b50,xml,7.036,reading-task-config-2,7,1
784,67406c1303bd39d206ff2b50,xml,5.461,reading-task-config-3,5,5
785,67406c1303bd39d206ff2b50,xml,8.354,reading-task-config-4,2,7
786,67406c1303bd39d206ff2b50,xml,6.467,reading-task-config-5,7,1
787,67406c1303bd39d206ff2b50,xml,5.29,writing-task-config,1,7
788,67406c1303bd39d206ff2b50,xml,6.683,modifying-task-config-1,5,5
789,67406c1303bd39d206ff2b50,xml,10.422,modifying-task-config-2,3,5
790,67406c1303bd39d206ff2b50,xml,10.791,modifying-task-config-3,6,2
791,67406c1303bd39d206ff2b50,xml,7.762,modifying-task-config-4,3,5
792,61601e9a6b8306196d2a129c,hjson,10.895,writing-task-NL,7,1
793,61601e9a6b8306196d2a129c,hjson,4.06,reading-task-config-1,7,1
794,61601e9a6b8306196d2a129c,hjson,4.154,reading-task-config-2,7,1
795,61601e9a6b8306196d2a129c,hjson,3.869,reading-task-config-3,7,1
796,61601e9a6b8306196d2a129c,hjson,6.534,reading-task-config-4,6,2
797,61601e9a6b8306196d2a129c,hjson,3.053,reading-task-config-5,7,1
798,61601e9a6b8306196d2a129c,hjson,11.38,writing-task-config,3,5
799,61601e9a6b8306196d2a129c,hjson,8.366,modifying-task-config-1,6,4
800,61601e9a6b8306196d2a129c,hjson,12.93,modifying-task-config-2,5,2
801,61601e9a6b8306196d2a129c,hjson,6.093,modifying-task-config-3,5,4
802,61601e9a6b8306196d2a129c,hjson,7.467,modifying-task-config-4,5,5
803,65fad6c874ac75642ffc254b,hjson,11.567,writing-task-NL,7,2
804,65fad6c874ac75642ffc254b,hjson,7.64,reading-task-config-1,7,1
805,65fad6c874ac75642ffc254b,hjson,3.185,reading-task-config-2,7,1
806,65fad6c874ac75642ffc254b,hjson,5.473,reading-task-config-3,6,2
807,65fad6c874ac75642ffc254b,hjson,3.959,reading-task-config-4,7,1
808,65fad6c874ac75642ffc254b,hjson,5.37,reading-task-config-5,7,3
809,65fad6c874ac75642ffc254b,hjson,10.616,writing-task-config,3,7
810,65fad6c874ac75642ffc254b,hjson,9.335,modifying-task-config-1,5,4
811,65fad6c874ac75642ffc254b,hjson,7.847,modifying-task-config-2,7,2
812,65fad6c874ac75642ffc254b,hjson,3.988,modifying-task-config-3,7,1
813,65fad6c874ac75642ffc254b,hjson,6.73,modifying-task-config-4,6,3
814,606c7d27f4f3ae688332a55d,toml,7.67,writing-task-NL,6,1
815,606c7d27f4f3ae688332a55d,toml,3.103,reading-task-config-1,7,1
816,606c7d27f4f3ae688332a55d,toml,2.933,reading-task-config-2,7,1
817,606c7d27f4f3ae688332a55d,toml,2.136,reading-task-config-3,7,1
818,606c7d27f4f3ae688332a55d,toml,6.7,reading-task-config-4,4,3
819,606c7d27f4f3ae688332a55d,toml,2.254,reading-task-config-5,7,1
820,606c7d27f4f3ae688332a55d,toml,4.615,writing-task-config,2,5
821,606c7d27f4f3ae688332a55d,toml,4.334,modifying-task-config-1,5,2
822,606c7d27f4f3ae688332a55d,toml,2.059,modifying-task-config-2,7,1
823,606c7d27f4f3ae688332a55d,toml,3.991,modifying-task-config-3,5,2
824,606c7d27f4f3ae688332a55d,toml,3.634,modifying-task-config-4,6,3
825,67f66486e35051403284eb5e,xml,20.056,writing-task-NL,7,1
826,67f66486e35051403284eb5e,xml,19.465,reading-task-config-1,5,5
827,67f66486e35051403284eb5e,xml,18.592,reading-task-config-2,1,4
828,67f66486e35051403284eb5e,xml,32.81,reading-task-config-3,4,4
829,67f66486e35051403284eb5e,xml,7.492,reading-task-config-4,2,4
830,67f66486e35051403284eb5e,xml,8.318,reading-task-config-5,5,4
831,67f66486e35051403284eb5e,xml,34.239,writing-task-config,1,6
832,67f66486e35051403284eb5e,xml,23.118,modifying-task-config-1,1,7
833,67f66486e35051403284eb5e,xml,18.739,modifying-task-config-2,1,7
834,67f66486e35051403284eb5e,xml,17.863,modifying-task-config-3,2,7
835,67f66486e35051403284eb5e,xml,25.414,modifying-task-config-4,1,7
836,67a8fa10b4db1990f7372f01,json5,12.816,writing-task-NL,6,2
837,67a8fa10b4db1990f7372f01,json5,8.397,reading-task-config-1,6,4
838,67a8fa10b4db1990f7372f01,json5,4.254,reading-task-config-2,5,5
839,67a8fa10b4db1990f7372f01,json5,10.38,reading-task-config-3,6,2
840,67a8fa10b4db1990f7372f01,json5,5.997,reading-task-config-4,6,3
841,67a8fa10b4db1990f7372f01,json5,5.809,reading-task-config-5,6,2
842,67a8fa10b4db1990f7372f01,json5,10.7,writing-task-config,4,7
843,67a8fa10b4db1990f7372f01,json5,9.435,modifying-task-config-1,6,1
844,67a8fa10b4db1990f7372f01,json5,7.244,modifying-task-config-2,5,7
845,67a8fa10b4db1990f7372f01,json5,9.045,modifying-task-config-3,6,3
846,67a8fa10b4db1990f7372f01,json5,6.359,modifying-task-config-4,6,3
847,6094ce8d0764c24f352d1fe5,hjson,9.994,writing-task-NL,7,1
848,6094ce8d0764c24f352d1fe5,hjson,5.962,reading-task-config-1,7,1
849,6094ce8d0764c24f352d1fe5,hjson,9.697,reading-task-config-2,5,3
850,6094ce8d0764c24f352d1fe5,hjson,4.016,reading-task-config-3,7,1
851,6094ce8d0764c24f352d1fe5,hjson,4.734,reading-task-config-4,6,2
852,6094ce8d0764c24f352d1fe5,hjson,4.165,reading-task-config-5,7,1
853,6094ce8d0764c24f352d1fe5,hjson,8.779,writing-task-config,2,6
854,6094ce8d0764c24f352d1fe5,hjson,5.572,modifying-task-config-1,4,3
855,6094ce8d0764c24f352d1fe5,hjson,9.18,modifying-task-config-2,7,1
856,6094ce8d0764c24f352d1fe5,hjson,4.435,modifying-task-config-3,7,1
857,6094ce8d0764c24f352d1fe5,hjson,6.525,modifying-task-config-4,1,5
858,6715c7aedee148c65c10509c,yaml,9.976,writing-task-NL,7,2
859,6715c7aedee148c65c10509c,yaml,6.132,reading-task-config-1,6,4
860,6715c7aedee148c65c10509c,yaml,7.346,reading-task-config-2,3,5
861,6715c7aedee148c65c10509c,yaml,3.451,reading-task-config-3,6,3
862,6715c7aedee148c65c10509c,yaml,5.025,reading-task-config-4,5,4
863,6715c7aedee148c65c10509c,yaml,5.287,reading-task-config-5,6,2
864,6715c7aedee148c65c10509c,yaml,6.321,writing-task-config,5,6
865,6715c7aedee148c65c10509c,yaml,4.185,modifying-task-config-1,7,5
866,6715c7aedee148c65c10509c,yaml,6.147,modifying-task-config-2,6,4
867,6715c7aedee148c65c10509c,yaml,4.951,modifying-task-config-3,5,4
868,6715c7aedee148c65c10509c,yaml,4.124,modifying-task-config-4,3,6
869,664e413a5f3eb7f99d90e15b,json,12.191,writing-task-NL,6,4
870,664e413a5f3eb7f99d90e15b,json,10.32,reading-task-config-1,6,4
871,664e413a5f3eb7f99d90e15b,json,5.245,reading-task-config-2,6,4
872,664e413a5f3eb7f99d90e15b,json,5.446,reading-task-config-3,6,5
873,664e413a5f3eb7f99d90e15b,json,7.052,reading-task-config-4,4,6
874,664e413a5f3eb7f99d90e15b,json,5.456,reading-task-config-5,5,5
875,664e413a5f3eb7f99d90e15b,json,29.118,writing-task-config,5,7
876,664e413a5f3eb7f99d90e15b,json,15.626,modifying-task-config-1,5,5
877,664e413a5f3eb7f99d90e15b,json,5.506,modifying-task-config-2,6,6
878,664e413a5f3eb7f99d90e15b,json,6.1,modifying-task-config-3,6,6
879,664e413a5f3eb7f99d90e15b,json,7.135,modifying-task-config-4,2,7
880,66a7e128f37f34ca658be38b,jsonc,6.477,writing-task-NL,5,2
881,66a7e128f37f34ca658be38b,jsonc,5.983,reading-task-config-1,7,2
882,66a7e128f37f34ca658be38b,jsonc,4.66,reading-task-config-2,7,1
883,66a7e128f37f34ca658be38b,jsonc,4.244,reading-task-config-3,6,3
884,66a7e128f37f34ca658be38b,jsonc,4.285,reading-task-config-4,4,5
885,66a7e128f37f34ca658be38b,jsonc,5.404,reading-task-config-5,5,6
886,66a7e128f37f34ca658be38b,jsonc,4.698,writing-task-config,4,7
887,66a7e128f37f34ca658be38b,jsonc,10.069,modifying-task-config-1,4,6
888,66a7e128f37f34ca658be38b,jsonc,4.955,modifying-task-config-2,7,5
889,66a7e128f37f34ca658be38b,jsonc,3.939,modifying-task-config-3,7,1
890,66a7e128f37f34ca658be38b,jsonc,3.456,modifying-task-config-4,3,7
891,65fb236a5a78fcf672df7469,json,13.847,writing-task-NL,7,2
892,65fb236a5a78fcf672df7469,json,13.397,reading-task-config-1,6,6
893,65fb236a5a78fcf672df7469,json,6.635,reading-task-config-2,4,7
894,65fb236a5a78fcf672df7469,json,7.704,reading-task-config-3,5,5
895,65fb236a5a78fcf672df7469,json,9.569,reading-task-config-4,4,6
896,65fb236a5a78fcf672df7469,json,7.828,reading-task-config-5,6,2
897,65fb236a5a78fcf672df7469,json,9.292,writing-task-config,4,7
898,65fb236a5a78fcf672df7469,json,6.301,modifying-task-config-1,6,2
899,65fb236a5a78fcf672df7469,json,9.654,modifying-task-config-2,6,3
900,65fb236a5a78fcf672df7469,json,6.142,modifying-task-config-3,6,2
901,65fb236a5a78fcf672df7469,json,7.517,modifying-task-config-4,6,3
902,60f7c71d1cffec381351b0b3,xml,11.601,writing-task-NL,6,2
903,60f7c71d1cffec381351b0b3,xml,7.653,reading-task-config-1,2,6
904,60f7c71d1cffec381351b0b3,xml,6.515,reading-task-config-2,2,6
905,60f7c71d1cffec381351b0b3,xml,5.757,reading-task-config-3,3,5
906,60f7c71d1cffec381351b0b3,xml,5.474,reading-task-config-4,1,7
907,60f7c71d1cffec381351b0b3,xml,4.645,reading-task-config-5,6,1
908,60f7c71d1cffec381351b0b3,xml,7.065,writing-task-config,1,7
909,60f7c71d1cffec381351b0b3,xml,6.441,modifying-task-config-1,1,5
910,60f7c71d1cffec381351b0b3,xml,6.088,modifying-task-config-2,2,7
911,60f7c71d1cffec381351b0b3,xml,6.562,modifying-task-config-3,4,5
912,60f7c71d1cffec381351b0b3,xml,3.844,modifying-task-config-4,1,7
913,675330fb23080b9ae3ec8239,json5,8.52,writing-task-NL,6,2
914,675330fb23080b9ae3ec8239,json5,8.969,reading-task-config-1,5,6
915,675330fb23080b9ae3ec8239,json5,11.401,reading-task-config-2,5,3
916,675330fb23080b9ae3ec8239,json5,7.413,reading-task-config-3,6,4
917,675330fb23080b9ae3ec8239,json5,7.468,reading-task-config-4,6,5
918,675330fb23080b9ae3ec8239,json5,7.323,reading-task-config-5,6,2
919,675330fb23080b9ae3ec8239,json5,10.235,writing-task-config,5,7
920,675330fb23080b9ae3ec8239,json5,9.488,modifying-task-config-1,6,2
921,675330fb23080b9ae3ec8239,json5,8.615,modifying-task-config-2,3,6
922,675330fb23080b9ae3ec8239,json5,5.379,modifying-task-config-3,6,2
923,675330fb23080b9ae3ec8239,json5,5.452,modifying-task-config-4,6,2
924,65fadedad737be57cd91c61f,jsonc,6.023,writing-task-NL,7,1
925,65fadedad737be57cd91c61f,jsonc,6.978,reading-task-config-1,7,1
926,65fadedad737be57cd91c61f,jsonc,5.051,reading-task-config-2,7,1
927,65fadedad737be57cd91c61f,jsonc,3.064,reading-task-config-3,7,1
928,65fadedad737be57cd91c61f,jsonc,5.079,reading-task-config-4,7,1
929,65fadedad737be57cd91c61f,jsonc,7.167,reading-task-config-5,7,1
930,65fadedad737be57cd91c61f,jsonc,4.435,writing-task-config,6,2
931,65fadedad737be57cd91c61f,jsonc,3.728,modifying-task-config-1,6,2
932,65fadedad737be57cd91c61f,jsonc,4.42,modifying-task-config-2,7,1
933,65fadedad737be57cd91c61f,jsonc,3.998,modifying-task-config-3,6,2
934,65fadedad737be57cd91c61f,jsonc,3.904,modifying-task-config-4,6,2
935,5fb4fcd1fce53c30649dd704,xml,17.431,writing-task-NL,6,2
936,5fb4fcd1fce53c30649dd704,xml,11.59,reading-task-config-1,4,6
937,5fb4fcd1fce53c30649dd704,xml,6.264,reading-task-config-2,4,6
938,5fb4fcd1fce53c30649dd704,xml,5.548,reading-task-config-3,4,6
939,5fb4fcd1fce53c30649dd704,xml,7.734,reading-task-config-4,4,6
940,5fb4fcd1fce53c30649dd704,xml,6.5,reading-task-config-5,4,6
941,5fb4fcd1fce53c30649dd704,xml,5.865,writing-task-config,4,6
942,5fb4fcd1fce53c30649dd704,xml,7.522,modifying-task-config-1,1,7
943,5fb4fcd1fce53c30649dd704,xml,7.25,modifying-task-config-2,1,7
944,5fb4fcd1fce53c30649dd704,xml,6.586,modifying-task-config-3,1,7
945,5fb4fcd1fce53c30649dd704,xml,6.969,modifying-task-config-4,1,7
946,67d0251c804fc17732eb948a,toml,8.761,writing-task-NL,6,2
947,67d0251c804fc17732eb948a,toml,9.697,reading-task-config-1,5,5
948,67d0251c804fc17732eb948a,toml,8.678,reading-task-config-2,5,4
949,67d0251c804fc17732eb948a,toml,5.704,reading-task-config-3,6,3
950,67d0251c804fc17732eb948a,toml,7.757,reading-task-config-4,1,7
951,67d0251c804fc17732eb948a,toml,7.897,reading-task-config-5,5,3
952,67d0251c804fc17732eb948a,toml,6.259,writing-task-config,4,7
953,67d0251c804fc17732eb948a,toml,14.762,modifying-task-config-1,4,5
954,67d0251c804fc17732eb948a,toml,6.71,modifying-task-config-2,6,5
955,67d0251c804fc17732eb948a,toml,13.613,modifying-task-config-3,5,4
956,67d0251c804fc17732eb948a,toml,6.88,modifying-task-config-4,5,7
957,67d11644421446068e1fec14,toml,17.568,writing-task-NL,7,3
958,67d11644421446068e1fec14,toml,5.122,reading-task-config-1,7,2
959,67d11644421446068e1fec14,toml,3.466,reading-task-config-2,7,2
960,67d11644421446068e1fec14,toml,3.762,reading-task-config-3,7,2
961,67d11644421446068e1fec14,toml,4.876,reading-task-config-4,7,1
962,67d11644421446068e1fec14,toml,3.806,reading-task-config-5,7,1
963,67d11644421446068e1fec14,toml,6.132,writing-task-config,6,3
964,67d11644421446068e1fec14,toml,3.458,modifying-task-config-1,7,1
965,67d11644421446068e1fec14,toml,4.344,modifying-task-config-2,7,1
966,67d11644421446068e1fec14,toml,3.727,modifying-task-config-3,7,1
967,67d11644421446068e1fec14,toml,4.045,modifying-task-config-4,7,2
968,67d0088c269b3e96d9ba6019,hjson,15.799,writing-task-NL,6,1
969,67d0088c269b3e96d9ba6019,hjson,18.527,reading-task-config-1,4,4
970,67d0088c269b3e96d9ba6019,hjson,6.27,reading-task-config-2,7,1
971,67d0088c269b3e96d9ba6019,hjson,6.707,reading-task-config-3,7,1
972,67d0088c269b3e96d9ba6019,hjson,5.818,reading-task-config-4,3,6
973,67d0088c269b3e96d9ba6019,hjson,16.23,reading-task-config-5,5,3
974,67d0088c269b3e96d9ba6019,hjson,6.981,writing-task-config,3,7
975,67d0088c269b3e96d9ba6019,hjson,7.84,modifying-task-config-1,3,5
976,67d0088c269b3e96d9ba6019,hjson,6.088,modifying-task-config-2,7,1
977,67d0088c269b3e96d9ba6019,hjson,5.198,modifying-task-config-3,1,7
978,67d0088c269b3e96d9ba6019,hjson,4.373,modifying-task-config-4,1,7
979,678a94ff1cf9f0775cb89e69,hjson,7.83,writing-task-NL,7,1
980,678a94ff1cf9f0775cb89e69,hjson,7.618,reading-task-config-1,2,7
981,678a94ff1cf9f0775cb89e69,hjson,8.553,reading-task-config-2,1,7
982,678a94ff1cf9f0775cb89e69,hjson,6.69,reading-task-config-3,2,7
983,678a94ff1cf9f0775cb89e69,hjson,8.95,reading-task-config-4,2,7
984,678a94ff1cf9f0775cb89e69,hjson,8.636,reading-task-config-5,2,7
985,678a94ff1cf9f0775cb89e69,hjson,6.014,writing-task-config,7,4
986,678a94ff1cf9f0775cb89e69,hjson,7.68,modifying-task-config-1,1,7
987,678a94ff1cf9f0775cb89e69,hjson,6.35,modifying-task-config-2,2,7
988,678a94ff1cf9f0775cb89e69,hjson,6.165,modifying-task-config-3,1,7
989,678a94ff1cf9f0775cb89e69,hjson,5.551,modifying-task-config-4,2,7
990,67176f0792ed8c4064f61a2c,json,15.063,writing-task-NL,7,1
991,67176f0792ed8c4064f61a2c,json,7.532,reading-task-config-1,7,1
992,67176f0792ed8c4064f61a2c,json,6.152,reading-task-config-2,7,1
993,67176f0792ed8c4064f61a2c,json,9.165,reading-task-config-3,6,1
994,67176f0792ed8c4064f61a2c,json,10.581,reading-task-config-4,6,4
995,67176f0792ed8c4064f61a2c,json,4.541,reading-task-config-5,7,1
996,67176f0792ed8c4064f61a2c,json,8.033,writing-task-config,2,7
997,67176f0792ed8c4064f61a2c,json,6.565,modifying-task-config-1,5,4
998,67176f0792ed8c4064f61a2c,json,5.235,modifying-task-config-2,5,2
999,67176f0792ed8c4064f61a2c,json,5.288,modifying-task-config-3,4,1
1000,67176f0792ed8c4064f61a2c,json,8.371,modifying-task-config-4,1,7
1001,678526627e48ded12935af38,yaml,17.406,writing-task-NL,2,2
1002,678526627e48ded12935af38,yaml,10.288,reading-task-config-1,6,2
1003,678526627e48ded12935af38,yaml,9.978,reading-task-config-2,6,2
1004,678526627e48ded12935af38,yaml,4.812,reading-task-config-3,6,2
1005,678526627e48ded12935af38,yaml,5.458,reading-task-config-4,1,7
1006,678526627e48ded12935af38,yaml,4.654,reading-task-config-5,7,1
1007,678526627e48ded12935af38,yaml,11.576,writing-task-config,4,5
1008,678526627e48ded12935af38,yaml,4.833,modifying-task-config-1,6,1
1009,678526627e48ded12935af38,yaml,6.416,modifying-task-config-2,5,3
1010,678526627e48ded12935af38,yaml,6.13,modifying-task-config-3,5,3
1011,678526627e48ded12935af38,yaml,6.252,modifying-task-config-4,6,2
1012,6738d09a032bf7224008ce7e,yaml,18.201,writing-task-NL,7,1
1013,6738d09a032bf7224008ce7e,yaml,6.274,reading-task-config-1,7,3
1014,6738d09a032bf7224008ce7e,yaml,6.239,reading-task-config-2,7,6
1015,6738d09a032bf7224008ce7e,yaml,7.153,reading-task-config-3,6,6
1016,6738d09a032bf7224008ce7e,yaml,5.185,reading-task-config-4,5,3
1017,6738d09a032bf7224008ce7e,yaml,5.681,reading-task-config-5,4,5
1018,6738d09a032bf7224008ce7e,yaml,5.48,writing-task-config,7,6
1019,6738d09a032bf7224008ce7e,yaml,8.095,modifying-task-config-1,6,4
1020,6738d09a032bf7224008ce7e,yaml,6.445,modifying-task-config-2,7,6
1021,6738d09a032bf7224008ce7e,yaml,9.257,modifying-task-config-3,7,6
1022,6738d09a032bf7224008ce7e,yaml,6.089,modifying-task-config-4,6,6
1023,62d6d87d91cf24a3c1c0f10c,hjson,6.279,writing-task-NL,7,1
1024,62d6d87d91cf24a3c1c0f10c,hjson,4.494,reading-task-config-1,7,1
1025,62d6d87d91cf24a3c1c0f10c,hjson,3.899,reading-task-config-2,5,2
1026,62d6d87d91cf24a3c1c0f10c,hjson,4.002,reading-task-config-3,6,1
1027,62d6d87d91cf24a3c1c0f10c,hjson,8.561,reading-task-config-4,4,4
1028,62d6d87d91cf24a3c1c0f10c,hjson,4.478,reading-task-config-5,7,1
1029,62d6d87d91cf24a3c1c0f10c,hjson,5.823,writing-task-config,1,6
1030,62d6d87d91cf24a3c1c0f10c,hjson,8.34,modifying-task-config-1,5,6
1031,62d6d87d91cf24a3c1c0f10c,hjson,5.057,modifying-task-config-2,6,2
1032,62d6d87d91cf24a3c1c0f10c,hjson,7.476,modifying-task-config-3,3,4
1033,62d6d87d91cf24a3c1c0f10c,hjson,5.834,modifying-task-config-4,2,6
1034,6554ea27378d1f1b846788b3,jsonc,13.461,writing-task-NL,7,2
1035,6554ea27378d1f1b846788b3,jsonc,7.842,reading-task-config-1,6,4
1036,6554ea27378d1f1b846788b3,jsonc,8.781,reading-task-config-2,6,3
1037,6554ea27378d1f1b846788b3,jsonc,5.592,reading-task-config-3,6,2
1038,6554ea27378d1f1b846788b3,jsonc,10.318,reading-task-config-4,3,7
1039,6554ea27378d1f1b846788b3,jsonc,7.236,reading-task-config-5,5,4
1040,6554ea27378d1f1b846788b3,jsonc,5.653,writing-task-config,1,7
1041,6554ea27378d1f1b846788b3,jsonc,5.051,modifying-task-config-1,5,3
1042,6554ea27378d1f1b846788b3,jsonc,6.722,modifying-task-config-2,2,7
1043,6554ea27378d1f1b846788b3,jsonc,7.767,modifying-task-config-3,5,2
1044,6554ea27378d1f1b846788b3,jsonc,5.012,modifying-task-config-4,4,6
1045,5795af044a84da00014c5df1,json,10.382,writing-task-NL,6,2
1046,5795af044a84da00014c5df1,json,6.223,reading-task-config-1,7,1
1047,5795af044a84da00014c5df1,json,5.972,reading-task-config-2,7,1
1048,5795af044a84da00014c5df1,json,4.758,reading-task-config-3,7,1
1049,5795af044a84da00014c5df1,json,5.927,reading-task-config-4,1,7
1050,5795af044a84da00014c5df1,json,8.325,reading-task-config-5,7,1
1051,5795af044a84da00014c5df1,json,5.268,writing-task-config,6,5
1052,5795af044a84da00014c5df1,json,3.883,modifying-task-config-1,7,1
1053,5795af044a84da00014c5df1,json,8.824,modifying-task-config-2,6,5
1054,5795af044a84da00014c5df1,json,6.977,modifying-task-config-3,6,5
1055,5795af044a84da00014c5df1,json,7.47,modifying-task-config-4,7,3
1056,681374d36d7bd7ccb6f914f5,json5,4.655,writing-task-NL,7,1
1057,681374d36d7bd7ccb6f914f5,json5,2.964,reading-task-config-1,7,1
1058,681374d36d7bd7ccb6f914f5,json5,2.873,reading-task-config-2,7,1
1059,681374d36d7bd7ccb6f914f5,json5,2.694,reading-task-config-3,7,1
1060,681374d36d7bd7ccb6f914f5,json5,4.21,reading-task-config-4,6,2
1061,681374d36d7bd7ccb6f914f5,json5,15.365,reading-task-config-5,7,1
1062,681374d36d7bd7ccb6f914f5,json5,2.501,writing-task-config,7,1
1063,681374d36d7bd7ccb6f914f5,json5,2.211,modifying-task-config-1,7,1
1064,681374d36d7bd7ccb6f914f5,json5,8.836,modifying-task-config-2,7,1
1065,681374d36d7bd7ccb6f914f5,json5,2.078,modifying-task-config-3,6,2
1066,681374d36d7bd7ccb6f914f5,json5,3.269,modifying-task-config-4,7,1
1067,61287939bc5a971fc15333e4,json,10.512,writing-task-NL,6,1
1068,61287939bc5a971fc15333e4,json,17.051,reading-task-config-1,5,1
1069,61287939bc5a971fc15333e4,json,9.778,reading-task-config-2,7,1
1070,61287939bc5a971fc15333e4,json,10.081,reading-task-config-3,7,1
1071,61287939bc5a971fc15333e4,json,10.843,reading-task-config-4,7,1
1072,61287939bc5a971fc15333e4,json,8.894,reading-task-config-5,7,1
1073,61287939bc5a971fc15333e4,json,9.535,writing-task-config,2,7
1074,61287939bc5a971fc15333e4,json,8.886,modifying-task-config-1,7,1
1075,61287939bc5a971fc15333e4,json,9.217,modifying-task-config-2,3,1
